

STATION ID,NUM BIKES AVAILABLE,NUM BIKES DISABLED,NUM DOCKS AVAILABLE,NUM DOCKS DISABLED,IS INSTALLED,IS RENTING,IS RETURNING,LAST REPORTED,EIGHTD HAS AVAILABLE KEYS
"3314",1,3,27,"",1,1,1,"1473905101",""
"3315",22,1,"","",1,1,1,"1473902400",""
"3316",4,"",43,"",1,1,1,"1473904333",""
"3317",19,"",5,"",1,1,1,"1473904878",""
"3318","","","","","","","","0",""
"3319",8,1,9,"",1,1,1,"1473904208",""
"3320",16,1,14,"",1,1,1,"1473904503",""
"3321",11,1,13,"",1,1,1,"1473903832",""
"3322",16,"",9,"",1,1,1,"1473904440",""
"3323",28,3,28,"",1,1,1,"1473905014",""
"3324",17,"",8,"",1,1,1,"1473895638",""
"3325",16,1,14,"",1,1,1,"1473904518",""
"3326",19,"",2,"",1,1,1,"1473897349",""
"3327",2,"",25,"",1,1,1,"1473895896",""
"3328",7,20,12,"",1,1,1,"1473903071",""
"3329",6,1,20,"",1,1,1,"1473905145",""
"3330",15,"",4,"",1,1,1,"1473900308",""
"3331",6,"",29,"",1,1,1,"1473904605",""
"3332","","","","","","","","0",""
"3333",15,1,4,1,1,1,1,"1473896554",""
"3335",28,"","","",1,1,1,"1473898048",""
"3336",2,"",39,"",1,1,1,"1473905252",""
"3337","","","","","","","","0",""
"3338","","",31,"",1,1,1,"1473905252",""
"3339","","",22,1,1,1,1,"1473903814",""
"3340",20,1,"","",1,1,1,"1473904846",""
"3341",12,"",47,"",1,1,1,"1473905270",""
"3342",20,"",3,"",1,1,1,"1473905183",""
"3343",4,"",19,"",1,1,1,"1473904885",""
"3344",17,"",2,"",1,1,1,"1473901819",""
"3345",12,1,22,"",1,1,1,"1473903220",""
"3346","","","","","","","","0",""
"3347",20,"",1,"",1,1,1,"1473902466",""
"3348",13,"",2,"",1,1,1,"1473899786",""
"3349","",1,29,"",1,1,1,"1473904140",""
"3350",17,2,20,"",1,1,1,"1473904698",""
"3351",22,1,2,"",1,1,1,"1473904111",""
"3352","","","","","","","","0",""
"3353",22,"",2,"",1,1,1,"1473898498",""
"3354",12,"",19,"",1,1,1,"1473904360",""
"3355","",1,24,"",1,1,1,"1473903272",""
"3356",5,1,15,"",1,1,1,"1473902509",""
"3357",15,"",20,"",1,1,1,"1473902904",""
"3358","","","","","","","","0",""
"3359",1,1,33,"",1,1,1,"1473903665",""
"3360","","","","","","","","0",""
"3361",5,1,17,"",1,1,1,"1473905035",""
"3362","","","","","","","","0",""
"3363",3,"",30,"",1,1,1,"1473897067",""
"3364",18,"",9,"",1,1,1,"1473904558",""
"3365",9,"",18,"",1,1,1,"1473904836",""
"3366",9,"",10,"",1,1,1,"1473904893",""
"3367",3,"",32,"",1,1,1,"1473897674",""
"3368",25,"",5,"",1,1,1,"1473904933",""
"3369","","","","","","","","0",""
"3370",4,"",21,"",1,1,1,"1473905228",""
"3371","","","","","","","","0",""
"3372","","","","","","","","0",""
"3373",23,"",4,"",1,1,1,"1473902865",""
"3374",20,2,14,"",1,1,1,"1473902107",""
"3375","","","","","","","","0",""
"3376","","","","","","","","0",""
"3377",22,"",3,"",1,1,1,"1473904674",""
"3378",1,"",27,"",1,1,1,"1473903531",""
"3379",1,"",34,"",1,1,1,"1473902958",""
"3381",9,2,10,"",1,1,1,"1473903756",""
"3382",11,"",20,"",1,1,1,"1473904527",""
"3383",3,"",22,"",1,1,1,"1473905296",""
"3384",6,"",19,"",1,1,1,"1473903097",""
"3386",4,"",23,"",1,1,1,"1473903084",""
"3387",10,"",15,"",1,1,1,"1473904502",""
"3388",21,2,2,"",1,1,1,"1473904047",""
"3389",9,"",19,"",1,1,1,"1473904776",""
"3390",15,2,7,"",1,1,1,"1473903330",""
"3391",24,"",1,"",1,1,1,"1473903651",""
"3392",16,1,2,"",1,1,1,"1473900129",""
"3393",19,"","","",1,1,1,"1473895465",""
"3394",15,"",6,"",1,1,1,"1473904791",""
"3395",12,"",7,"",1,1,1,"1473903494",""
"3396",9,1,15,"",1,1,1,"1473904163",""
"3397",17,"",8,"",1,1,1,"1473905218",""
"3398",8,"",15,"",1,1,1,"1473904518",""
"3399","","","","","","","","0",""
"3400",23,1,"","",1,1,1,"1473894937",""
"3401",11,"",8,"",1,1,1,"1473903424",""
"3402","",2,21,"",1,1,1,"1473900877",""
"3403",24,"",7,"",1,1,1,"1473904379",""
"3404",12,1,14,"",1,1,1,"1473905042",""
"3405",13,"",10,"",1,1,1,"1473900453",""
"3407","","","","","","","","0",""
"3408",18,1,8,"",1,1,1,"1473904318",""
"3409","","","","","","","","0",""
"3410",2,"",29,"",1,1,1,"1473904834",""
"3411",7,"",20,"",1,1,1,"1473904625",""
"3412",7,1,19,"",1,1,1,"1473904224",""
"3413",17,"",5,"",1,1,1,"1473901310",""
"3414","","","","","","","","0",""
"3415",19,"",6,"",1,1,1,"1473902924",""
"3416",4,2,11,"",1,1,1,"1473904906",""
"3417",10,"",17,"",1,1,1,"1473905252",""
"3418","",1,32,"",1,1,1,"1473903694",""
"3419",17,1,9,"",1,1,1,"1473905221",""
"3420",12,1,8,"",1,1,1,"1473904859",""
"3421",19,"",4,"",1,1,1,"1473904962",""
"3422",20,1,"","",1,1,1,"1473903185",""
"3423",14,"",15,"",1,1,1,"1473904078",""
"3424",3,"",24,"",1,1,1,"1473902109",""
"3425",13,"",20,"",1,1,1,"1473904022",""
"3427","",1,39,"",1,1,1,"1473904718",""
"3428",2,"",23,"",1,1,1,"1473905273",""
"3429",6,1,32,"",1,1,1,"1473904943",""
"3430",9,"",8,1,1,1,1,"1473904379",""
"3431",3,"",23,"",1,1,1,"1473905306",""

STATION ID,NUM BIKES AVAILABLE,NUM BIKES DISABLED,NUM DOCKS AVAILABLE,NUM DOCKS DISABLED,IS INSTALLED,IS RENTING,IS RETURNING,LAST REPORTED,EIGHTD HAS AVAILABLE KEYS
"72",29,1,9,"",1,1,1,"1473905642",""
"79",6,"",27,"",1,1,1,"1473905637",""
"82",9,1,17,"",1,1,1,"1473904726",""
"83",23,1,38,"",1,1,1,"1473905205",""
"116",3,"",36,"",1,1,1,"1473905752",""
"119",12,"",7,"",1,1,1,"1473905191",""
"120",8,1,10,"",1,1,1,"1473905240",""
"127",29,1,1,"",1,1,1,"1473905706",""
"128",10,1,19,"",1,1,1,"1473905679",""
"137","","",46,"",1,1,1,"1473902673",""
"143","","",24,"",1,1,1,"1473903646",""
"144",17,"",2,"",1,1,1,"1473905788",""
"146",23,1,15,"",1,1,1,"1473905248",""
"147","",1,32,"",1,1,1,"1473905734",""
"150",30,1,"","",1,1,1,"1473904498",""
"151",9,2,22,"",1,1,1,"1473905794",""
"152",12,1,16,"",1,1,1,"1473905222",""
"153","",1,54,"",1,1,1,"1473903089",""
"157",12,"",11,"",1,1,1,"1473905593",""
"161",28,1,6,"",1,1,1,"1473905549",""
"164",2,"",45,"",1,1,1,"1473905345",""
"167",4,1,40,"",1,1,1,"1473905801",""
"168","","",47,"",1,1,1,"1473904499",""
"173","",2,49,"",1,1,1,"1473898981",""
"174",26,1,3,"",1,1,1,"1473905490",""
"195",2,1,42,"",1,1,1,"1473905208",""
"212",2,3,23,"",1,1,1,"1473905542",""
"216",13,"",10,"",1,1,1,"1473905547",""
"217",19,"",20,"",1,1,1,"1473905725",true
"223","","","","",1,"","","0",""
"224","","",31,"",1,1,1,"1473904713",""
"225","","",37,"",1,1,1,"1473905285",true
"228","",1,54,"",1,1,1,"1473905751",""
"229",10,2,11,"",1,1,1,"1473905901",""
"232",3,1,19,"",1,1,1,"1473904923",""
"236",36,"",3,"",1,1,1,"1473905767",""
"237",32,2,5,"",1,1,1,"1473905876",""
"238",29,1,1,"",1,1,1,"1473905690",""
"239",10,"",21,"",1,1,1,"1473905551",""
"241",9,1,13,"",1,1,1,"1473904944",""
"242",6,1,16,"",1,1,1,"1473904216",""
"243",12,"",19,"",1,1,1,"1473905378",""
"244",25,"",6,"",1,1,1,"1473902912",""
"245",9,"",14,"",1,1,1,"1473902122",""
"247",19,"",1,"",1,1,1,"1473905868",""
"248",2,"",21,"",1,1,1,"1473905213",""
"249",4,"",23,"",1,1,1,"1473904964",""
"251",9,2,16,"",1,1,1,"1473905916",""
"252",28,"",5,"",1,1,1,"1473905752",""
"253",1,3,51,"",1,1,1,"1473905743",""
"254",7,"",24,"",1,1,1,"1473905722",""
"257",1,"",38,"",1,1,1,"1473905830",""
"258",8,"",15,"",1,1,1,"1473905665",""
"259","",1,38,"",1,1,1,"1473901168",""
"260","","",35,"",1,"","","1473824391",""
"261",9,1,17,"",1,1,1,"1473905132",""
"262",8,"",16,"",1,1,1,"1473905337",""
"263",2,3,40,"",1,1,1,"1473905540",""
"264",10,"",17,"",1,1,1,"1473905807",""
"265",31,"",4,"",1,1,1,"1473905908",""
"266",22,"",2,"",1,1,1,"1473904650",""
"267","","",56,1,1,1,1,"1473904745",""
"268",1,1,25,"",1,1,1,"1473905855",""
"270",21,"",2,"",1,1,1,"1473905904",""
"274",12,"",19,"",1,1,1,"1473903173",""
"275",16,"",3,"",1,1,1,"1473905490",""
"276",9,"",16,"",1,1,1,"1473905726",""
"278",16,3,"","",1,1,1,"1473905490",""
"279",10,1,25,"",1,1,1,"1473905691",""
"280","",1,30,"",1,1,1,"1473905919",""
"281",1,1,57,"",1,1,1,"1473905888",true
"282",24,"",3,"",1,1,1,"1473904830",""
"284",17,4,22,"",1,1,1,"1473905510",""
"285",1,1,45,"",1,1,1,"1473905906",true
"289",15,"",4,"",1,1,1,"1473903586",""
"291",14,"",6,"",1,1,1,"1473904264",""
"295",21,"",3,"",1,1,1,"1473905466",""
"296",15,"",20,"",1,1,1,"1473905029",""
"297",17,2,8,"",1,1,1,"1473905899",""
"298",9,"",26,"",1,1,1,"1473905904",""
"301",36,1,"","",1,1,1,"1473905439",""
"302",16,"",7,"",1,1,1,"1473905604",""
"303","",1,30,"",1,1,1,"1473904203",""
"304",17,1,18,"",1,1,1,"1473905845",true
"305",1,2,30,"",1,1,1,"1473905619",""
"306",6,"",31,"",1,1,1,"1473905593",""
"307",26,2,1,"",1,1,1,"1473905906",""
"308",10,2,15,"",1,1,1,"1473905896",""
"309","",2,39,"",1,1,1,"1473903944",""
"310","",2,34,"",1,1,1,"1473902367",""
"311",20,"",11,"",1,1,1,"1473905113",""
"312",25,1,5,"",1,1,1,"1473905841",""
"313",21,"",2,"",1,1,1,"1473905322",""
"315",1,1,27,"",1,1,1,"1473903092",""
"316",13,1,29,"",1,1,1,"1473905795",""
"317",26,1,"","",1,1,1,"1473904540",""
"319",1,"",32,"",1,1,1,"1473905796",""
"320",30,1,8,"",1,1,1,"1473905500",""
"321",3,1,23,"",1,1,1,"1473903195",""
"322",4,1,26,"",1,1,1,"1473905151",""
"323",1,3,35,"",1,1,1,"1473905455",""
"324",12,3,36,"",1,1,1,"1473905277",""
"325",30,1,4,"",1,1,1,"1473905841",""
"326",22,3,2,"",1,1,1,"1473905611",""
"327",3,2,34,"",1,1,1,"1473905845",true
"328","","","","",1,"","","0",""
"329",3,2,26,"",1,1,1,"1473905286",""
"330",2,2,35,"",1,1,1,"1473905597",""
"331",14,1,12,"",1,1,1,"1473905916",""
"332",19,"",5,"",1,1,1,"1473903074",""
"334","",2,29,"",1,1,1,"1473905497",""
"335","","",27,"",1,1,1,"1473905619",""
"336",18,"",18,"",1,1,1,"1473905915",""
"337","","",37,"",1,1,1,"1473903593",""
"339",18,"",6,"",1,1,1,"1473905681",""
"340",21,4,2,"",1,1,1,"1473905681",""
"341",16,1,2,"",1,1,1,"1473905275",""
"342",25,2,2,"",1,1,1,"1473905541",""
"343",11,"",12,"",1,1,1,"1473904587",""
"344",5,"",18,"",1,1,1,"1473905880",""
"345",13,1,21,"",1,1,1,"1473905703",""
"346",26,1,"","",1,1,1,"1473905892",""
"347",3,1,31,"",1,1,1,"1473905837",""
"348",7,3,32,"",1,1,1,"1473905483",""
"349",23,"","","",1,1,1,"1473904247",""
"350",21,"",7,"",1,1,1,"1473905651",""
"351",1,1,37,"",1,1,1,"1473905574",""
"352","","","",3,1,"","","1472815994",""
"353",6,"",21,"",1,1,1,"1473905681",""
"354",22,"",1,"",1,1,1,"1473904751",""
"355",9,1,33,"",1,1,1,"1473905388",""
"356",7,"",16,"",1,1,1,"1473905905",""
"357","",1,26,"",1,1,1,"1473905322",""
"358",33,"",3,"",1,1,1,"1473905666",""
"359","",1,54,"",1,1,1,"1473903977",""
"360",6,"",33,"",1,1,1,"1473903942",""
"361",31,1,11,"",1,1,1,"1473904986",""
"362","","",57,"",1,1,1,"1473897885",""
"363",41,"",8,"",1,1,1,"1473905704",""
"364",17,"",10,"",1,1,1,"1473905766",""
"365",15,1,15,"",1,1,1,"1473903994",""
"366",33,"","","",1,1,1,"1473905709",""
"367","",2,32,"",1,1,1,"1473905830",""
"368",27,1,11,"",1,1,1,"1473905922",true
"369",27,"",8,"",1,1,1,"1473905810",""
"372",15,1,11,"",1,1,1,"1473904703",""
"373",12,"",7,"",1,1,1,"1473901635",""
"376",3,2,37,1,1,1,1,"1473905922",""
"377",41,3,3,"",1,1,1,"1473905713",""
"379",19,1,21,1,1,1,1,"1473905687",""
"380",39,"","","",1,1,1,"1473905232",""
"382",1,5,30,"",1,1,1,"1473905848",""
"383",24,1,14,"",1,1,1,"1473905663",""
"384",20,"",11,"",1,1,1,"1473904935",""
"385",9,"",19,1,1,1,1,"1473905840",""
"386",1,2,40,"",1,1,1,"1473904885",""
"387","",3,36,"",1,1,1,"1473905682",true
"388",8,"",27,"",1,1,1,"1473905146",""
"389",9,"",18,"",1,1,1,"1473905921",""
"390",2,1,28,"",1,1,1,"1473904287",""
"391",5,1,25,"",1,1,1,"1473905085",""
"392","","","","",1,"","","0",""
"393",17,1,13,"",1,1,1,"1473905363",""
"394",24,"",8,"",1,1,1,"1473905747",""
"395",3,"",27,"",1,1,1,"1473904532",""
"396",11,1,13,"",1,1,1,"1473905786",""
"397",16,"",11,"",1,1,1,"1473905449",""
"398",6,1,24,"",1,1,1,"1473905444",""
"399",12,"",15,"",1,1,1,"1473905737",""
"400",14,1,"","",1,1,1,"1473902871",""
"401",29,"",13,"",1,1,1,"1473905845",""
"402",1,1,39,"",1,1,1,"1473905925",""
"405",11,1,28,"",1,1,1,"1473905458",""
"406",13,1,20,"",1,1,1,"1473904719",""
"407",1,"",36,"",1,1,1,"1473905686",""
"408",20,1,2,"",1,1,1,"1473905618",""
"409",9,"",10,"",1,1,1,"1473905282",""
"410",28,2,5,"",1,1,1,"1473905855",""
"411",18,"",4,1,1,1,1,"1473904314",""
"412",5,1,23,"",1,1,1,"1473905278",""
"414",7,"",17,"",1,1,1,"1473905412",""
"415",4,1,36,1,1,1,1,"1473905315",""
"416",7,"",24,"",1,1,1,"1473905019",""
"417",4,1,18,"",1,1,1,"1473905624",""
"418",13,1,9,"",1,1,1,"1473904016",""
"419",16,"",7,"",1,1,1,"1473903038",""
"420",13,"",10,"",1,1,1,"1473905846",""
"421",13,"",6,"",1,1,1,"1473905866",""
"422",6,"",49,"",1,1,1,"1473905091",""
"423",12,"",27,"",1,1,1,"1473905857",""
"426",3,"",28,"",1,1,1,"1473905756",true
"427",12,"",35,"",1,1,1,"1473905889",""
"428","","",31,"",1,"","","1473159738",""
"430",1,1,25,"",1,1,1,"1473905159",""
"432","","","","",1,"","","0",""
"433",38,1,"","",1,1,1,"1473905741",""
"434",9,1,17,"",1,1,1,"1473904926",""
"435","",1,46,"",1,1,1,"1473905307",true
"436",7,"",20,"",1,1,1,"1473905258",""
"437",10,"",14,"",1,1,1,"1473903076",""
"438",24,1,2,"",1,1,1,"1473905590",""
"439","",1,14,"",1,"","","1468246416",""
"440",2,1,29,"",1,1,1,"1473903140",""
"441",20,"",15,"",1,1,1,"1473905868",""
"442",3,"",48,"",1,1,1,"1473905406",""
"443",11,"",12,"",1,1,1,"1473903268",""
"444",8,4,40,"",1,1,1,"1473905924",true
"445",21,1,19,1,1,1,1,"1473905906",""
"446",2,"",37,"",1,1,1,"1473905791",""
"447","",2,29,"",1,1,1,"1473904635",""
"448","","","","",1,"","","0",""
"449",9,"",22,"",1,1,1,"1473905747",""
"450",10,"",49,"",1,1,1,"1473905812",""
"453",38,1,"","",1,1,1,"1473905647",""
"454",25,1,9,"",1,1,1,"1473905775",""
"455",3,1,35,"",1,1,1,"1473905291",""
"456","",1,34,"",1,1,1,"1473901013",""
"457","",1,38,"",1,1,1,"1473904670",true
"458","",4,27,"",1,1,1,"1473902790",""
"459",8,"",41,"",1,1,1,"1473905763",true
"460",14,2,7,"",1,1,1,"1473905488",""
"461",28,1,10,"",1,1,1,"1473905855",""
"462",44,3,"","",1,1,1,"1473905912",""
"465","","",39,"",1,1,1,"1473905286",""
"466",2,"",33,"",1,1,1,"1473905137",""
"467","",1,33,"",1,1,1,"1473904471",""
"468",3,"",56,"",1,1,1,"1473905783",""
"469",1,"",56,"",1,1,1,"1473905834",""
"470",35,2,"","",1,1,1,"1473905853",""
"471",14,"",17,"",1,1,1,"1473905778",""
"472",1,"",40,"",1,1,1,"1473904943",""
"473",33,"",5,"",1,1,1,"1473905356",""
"474","","",39,"",1,1,1,"1473905220",""
"475",9,"",28,"",1,1,1,"1473905750",""
"476",16,1,30,"",1,1,1,"1473905734",""
"477",45,3,11,"",1,1,1,"1473905926",""
"478",29,1,1,"",1,1,1,"1473905791",""
"479",28,1,2,"",1,1,1,"1473905792",""
"480",25,2,"","",1,1,1,"1473902227",""
"481",9,"",16,"",1,1,1,"1473905425",""
"482",14,3,22,"",1,1,1,"1473905040",""
"483",23,1,11,"",1,1,1,"1473905887",""
"484","",1,43,"",1,1,1,"1473905733",""
"485","","",39,"",1,1,1,"1473905381",""
"486","",2,37,"",1,1,1,"1473903044",""
"487","","","","",1,"","","0",""
"488",38,1,2,"",1,1,1,"1473905546",""
"490",27,4,28,"",1,1,1,"1473905815",""
"491","","",53,"",1,1,1,"1473905364",""
"492",43,1,5,"",1,1,1,"1473905835",""
"493","",1,33,"",1,1,1,"1473904781",""
"494",9,4,22,"",1,1,1,"1473905686",""
"495",25,"","","",1,1,1,"1473903210",""
"496",1,4,42,"",1,1,1,"1473905342",""
"497","",3,56,"",1,1,1,"1473905038",true
"498",2,"",28,"",1,1,1,"1473905646",""
"499","",2,34,"",1,1,1,"1473903956",true
"500","","",52,"",1,1,1,"1473904914",""
"501",34,3,6,"",1,1,1,"1473905367",""
"502",29,1,"","",1,1,1,"1473905468",""
"503","",2,27,"",1,1,1,"1473905187",""
"504","","","",1,1,"","","1472728457",""
"505","",1,35,"",1,1,1,"1473905343",true
"507",35,2,10,"",1,1,1,"1473905831",""
"508",19,3,2,"",1,1,1,"1473905628",""
"509",34,2,"","",1,1,1,"1473905737",""
"510","","","",27,1,"","","1471270351",""
"511",9,1,23,"",1,1,1,"1473905824",""
"513",8,1,16,2,1,1,1,"1473904895",""
"514",34,4,15,"",1,1,1,"1473905919",""
"515",32,1,2,"",1,1,1,"1473905735",""
"516",10,4,17,"",1,1,1,"1473904271",""
"517",13,3,43,"",1,1,1,"1473905352",""
"518","","",39,"",1,1,1,"1473904558",""
"519","",4,57,"",1,1,1,"1473905913",true
"520","",1,38,"",1,1,1,"1473903549",""
"522","",3,48,"",1,1,1,"1473896488",""
"523",38,5,8,"",1,1,1,"1473905524",""
"524","",1,56,"",1,1,1,"1473904439",""
"525",15,2,22,"",1,1,1,"1473905242",""
"526","","",39,"",1,1,1,"1473905828",""
"527",6,"",53,"",1,1,1,"1473905692",""
"528",13,"",26,"",1,1,1,"1473905900",""
"529",41,"","","",1,1,1,"1473905102",""
"530",24,1,11,"",1,1,1,"1473905333",""
"531",30,1,8,"",1,1,1,"1473905774",""
"532",29,1,13,"",1,1,1,"1473904850",true
"533",1,1,48,"",1,1,1,"1473905822",""
"534","","",31,"",1,1,1,"1473905544",""
"536",2,"",27,"",1,1,1,"1473905169",""
"537","",4,35,"",1,1,1,"1473904918",""
"539",11,"",20,"",1,1,1,"1473905434",""
"540","",1,29,"",1,1,1,"1473904794",""
"545","","","","",1,"","","0",""
"546",2,"",36,"",1,1,1,"1473905371",""
"2000",15,"",15,"",1,1,1,"1473905187",""
"2001",6,"",9,"",1,1,1,"1473903486",""
"2002",11,"",16,"",1,1,1,"1473905171",""
"2003","","","","",1,"","","0",""
"2004",4,1,31,"",1,1,1,"1473904044",""
"2005",3,1,8,"",1,1,1,"1473887082",""
"2006","",2,47,"",1,1,1,"1473905385",true
"2008",17,2,5,"",1,1,1,"1473905678",true
"2009",22,"",13,"",1,1,1,"1473905270",""
"2010",2,2,35,"",1,1,1,"1473905879",""
"2012",7,2,27,"",1,1,1,"1473905610",""
"2017","",4,35,"",1,1,1,"1473904585",""
"2021",1,7,18,17,1,1,1,"1473905628",""
"2022",8,"",25,"",1,1,1,"1473903972",""
"2023",1,"",35,"",1,1,1,"1473904760",""
"3002",1,"",24,"",1,1,1,"1473905889",true
"3016",31,"",16,"",1,1,1,"1473904975",true
"3041",2,1,21,"",1,1,1,"1473897608",""
"3042",6,"",13,"",1,1,1,"1473904268",""
"3043",11,1,7,"",1,1,1,"1473903918",""
"3044",7,"",20,"",1,1,1,"1473904325",""
"3046",13,"",6,"",1,1,1,"1473905409",""
"3047",11,"",10,"",1,1,1,"1473903182",""
"3048",14,"",5,"",1,1,1,"1473905680",""
"3049",5,"",13,"",1,1,1,"1473904783",""
"3050",13,"",8,"",1,1,1,"1473898932",""
"3052",20,1,2,"",1,1,1,"1473905479",""
"3053",3,"",20,"",1,1,1,"1473901375",""
"3054",4,"",15,"",1,1,1,"1473903855",""
"3055",12,"",11,"",1,1,1,"1473904620",""
"3056",5,"",18,"",1,1,1,"1473903696",""
"3057",17,"",1,"",1,1,1,"1473904754",""
"3058",9,"",15,"",1,1,1,"1473904738",""
"3059",8,"",11,"",1,1,1,"1473903855",""
"3060",9,"",10,"",1,1,1,"1473901710",""
"3061",8,"",13,"",1,1,1,"1473904423",""
"3062",1,"",22,"",1,1,1,"1473905507",""
"3063",7,"",13,"",1,1,1,"1473905564",""
"3064",3,2,18,"",1,1,1,"1473904624",""
"3065",4,"",23,"",1,1,1,"1473903712",""
"3066",1,"",18,"",1,1,1,"1473903072",""
"3067",19,"",8,"",1,1,1,"1473905600",""
"3068",2,"",22,"",1,1,1,"1473904549",""
"3069",1,"",24,"",1,1,1,"1473901629",""
"3070",5,"",18,"",1,1,1,"1473904729",""
"3071",17,2,"","",1,1,1,"1473904454",""
"3072",13,"",11,"",1,1,1,"1473905822",""
"3073",5,1,21,"",1,1,1,"1473905864",""
"3074",10,2,19,"",1,1,1,"1473905657",""
"3075","","",33,"",1,1,1,"1473903148",""
"3076",6,"",18,"",1,1,1,"1473905421",""
"3077",5,1,27,"",1,1,1,"1473905796",""
"3078","",2,25,"",1,1,1,"1473901515",""
"3079",16,"",8,"",1,1,1,"1473905788",""
"3080",6,"",15,"",1,1,1,"1473904809",""
"3081",3,"",20,"",1,1,1,"1473904691",""
"3082",7,"",18,"",1,1,1,"1473905764",""
"3083",6,1,23,"",1,1,1,"1473902722",""
"3084",10,"",9,"",1,1,1,"1473901164",""
"3085",11,"",14,"",1,1,1,"1473905659",""
"3086",4,1,20,"",1,1,1,"1473905381",""
"3087",19,1,16,"",1,1,1,"1473905228",""
"3088",14,"",5,"",1,1,1,"1473905476",""
"3089",1,"",20,"",1,1,1,"1473902913",""
"3090","",2,29,"",1,1,1,"1473904101",""
"3091",4,"",27,"",1,1,1,"1473905626",""
"3092","","",27,"",1,1,1,"1473901869",""
"3093","","",28,"",1,1,1,"1473905609",""
"3094",9,"",9,"",1,1,1,"1473903879",""
"3095",11,"",12,"",1,1,1,"1473901176",""
"3096",20,"",19,"",1,1,1,"1473905178",""
"3098",16,"",27,"",1,1,1,"1473904549",""
"3099",1,"",18,"",1,1,1,"1473902289",""
"3100",16,"",22,1,1,1,1,"1473905777",""
"3101",3,"",24,"",1,1,1,"1473904955",""
"3102",9,2,16,"",1,1,1,"1473901970",""
"3103","",1,26,"",1,1,1,"1473905768",""
"3105",4,1,19,"",1,1,1,"1473904389",""
"3106",16,1,2,"",1,1,1,"1473904657",""
"3107",18,"",21,"",1,1,1,"1473905903",""
"3108",15,1,8,"",1,1,1,"1473905206",""
"3109",23,2,6,"",1,1,1,"1473904709",""
"3110",12,"",15,"",1,1,1,"1473905876",""
"3111",3,"",22,"",1,1,1,"1473905204",""
"3112",15,1,17,"",1,1,1,"1473904896",""
"3113",4,"",23,"",1,1,1,"1473905009",""
"3114",1,"",22,"",1,1,1,"1473901556",""
"3115",15,"",19,"",1,1,1,"1473904864",""
"3116",19,"",16,"",1,1,1,"1473905482",""
"3117",11,"",16,"",1,1,1,"1473905522",""
"3118",10,"",20,"",1,1,1,"1473905571",""
"3119",16,"",29,"",1,1,1,"1473905669",""
"3120",12,"",8,"",1,1,1,"1473904475",""
"3121","","",27,"",1,1,1,"1473891249",""
"3122",29,1,1,"",1,1,1,"1473904096",""
"3123",6,"",21,"",1,1,1,"1473899485",""
"3124",26,1,"","",1,1,1,"1473905873",""
"3125",10,"",13,"",1,1,1,"1473905712",""
"3126",3,"",31,"",1,1,1,"1473904484",""
"3127",6,"",29,"",1,1,1,"1473899770",""
"3128",14,"",9,"",1,1,1,"1473895453",""
"3129",26,1,4,"",1,1,1,"1473905896",""
"3131","","",31,"",1,1,1,"1473904159",""
"3132","","",35,"",1,1,1,"1473901843",""
"3134","",2,49,"",1,1,1,"1473905753",""
"3135",29,1,11,"",1,1,1,"1473904468",""
"3137",4,"",26,1,1,1,1,"1473905109",true
"3139","","","","",1,"","","0",""
"3140",52,"",3,"",1,1,1,"1473905477",""
"3141",21,2,36,"",1,1,1,"1473905553",""
"3142",14,"",27,"",1,1,1,"1473905893",""
"3143",2,3,42,"",1,1,1,"1473903891",true
"3144",10,1,35,"",1,1,1,"1473902630",""
"3145",21,2,36,"",1,1,1,"1473905411",""
"3146",23,"",24,"",1,1,1,"1473905907",""
"3147",1,"",38,"",1,1,1,"1473905917",""
"3148",30,"",1,"",1,1,1,"1473905355",""
"3150",19,1,35,"",1,1,1,"1473905393",""
"3151",40,"",3,"",1,1,1,"1473904713",""
"3152",12,1,14,"",1,1,1,"1473905888",""
"3153",12,"",25,"",1,1,1,"1473905603",""
"3154","","","",23,1,"","","1472122935",""
"3155",2,1,36,"",1,1,1,"1473905253",""
"3156",17,"",22,"",1,1,1,"1473905851",""
"3157",18,2,27,"",1,1,1,"1473905692",""
"3158",2,"",29,"",1,1,1,"1473905795",""
"3159",1,2,28,"",1,1,1,"1473905457",""
"3160",4,2,33,"",1,1,1,"1473905367",true
"3161",32,"",27,"",1,1,1,"1473905145",""
"3162",18,"",21,"",1,1,1,"1473904851",""
"3163",4,2,37,"",1,1,1,"1473905271",true
"3164",29,"",38,"",1,1,1,"1473905515",""
"3165",12,"",39,"",1,1,1,"1473905831",true
"3166",27,"",14,"",1,1,1,"1473905254",""
"3167",26,"",29,"",1,1,1,"1473905527",""
"3168",4,3,24,"",1,1,1,"1473904897",true
"3169",9,2,48,"",1,1,1,"1473905116",""
"3170",9,1,25,"",1,1,1,"1473905369",""
"3171",7,3,29,"",1,1,1,"1473905223",""
"3172",23,1,3,"",1,1,1,"1473905883",""
"3173",45,2,16,"",1,1,1,"1473904404",""
"3175",8,"",23,"",1,1,1,"1473904504",""
"3176",11,2,30,"",1,1,1,"1473905659",""
"3177",54,2,7,"",1,1,1,"1473905292",""
"3178",17,"",42,"",1,1,1,"1473905700",""
"3179",5,"",18,"",1,1,1,"1473904950",""
"3180",13,"",18,"",1,1,1,"1473905493",""
"3182",35,"",7,"",1,1,1,"1473905432",""
"3183",1,1,28,"",1,1,1,"1473905677",""
